ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category
1133,2024-03-18,366.0,13.0,24.13874912,70.26331703,0,0,28.91105743,Intermediate,Vegetables
1134,2023-08-23,276.0,16.0,16.64627842,71.39998424,2,0,6.696397621,Expert,Meat
1135,2023-08-05,192.0,5.0,14.42217863,42.29887257,5,0,15.5524765,Expert,Meat
1136,2022-01-30,335.0,12.0,14.15943967,33.5456334,6,0,30.76892839,Intermediate,Meat
1137,2022-06-15,135.0,12.0,21.75456482,73.10575379,2,0,40.36663743,Intermediate,Dairy
1138,2022-11-07,353.0,8.0,12.26204238,84.41656853,0,0,24.53234792,Intermediate,Meat
1139,2024-04-23,133.0,16.0,29.67816507,48.77178965,1,1,31.27636802,Expert,Meat
1140,2022-12-09,137.0,19.0,32.8559129,65.48440557,4,0,13.22380247,Intermediate,Meat
1141,2023-08-29,289.0,17.0,31.6165098,54.9385312,1,1,44.8926137,Intermediate,Dairy
1142,2023-06-11,353.0,8.0,17.84319228,72.56297803,6,0,31.21828907,Expert,Vegetables
1143,2022-03-07,180.0,7.0,31.4340023,64.0302468,0,0,11.1059743,Intermediate,Meat
1144,2023-09-24,175.0,11.0,12.642337,87.18120127,6,0,42.79989923,Intermediate,Dairy
1145,2024-06-10,232.0,5.0,31.1729682,61.00739635,0,0,41.59164448,Beginner,Grains
1146,2024-02-10,277.0,19.0,12.60343395,62.54826021,5,0,26.93229988,Intermediate,Dairy
1147,2022-08-10,200.0,7.0,26.30308114,57.00740167,2,0,6.161422679,Intermediate,Meat
1148,2022-08-24,229.0,12.0,26.73476004,75.71440921,2,0,26.832568600000002,Intermediate,Dairy
1149,2023-03-06,453.0,5.0,-10.0,57.79036301,0,1,48.43443373,Intermediate,Vegetables
1150,2023-03-17,249.0,10.0,24.8937682,79.42668541,4,0,28.55332333,Beginner,Meat
1151,2023-08-12,213.0,9.0,24.55370574,88.89919943,5,0,33.10987884,Intermediate,Vegetables
1152,2024-08-30,402.0,5.0,27.17152494,59.61005953,4,1,38.82968545,Beginner,Meat
1153,2022-09-07,424.0,15.0,31.60540444,63.58130669,2,0,9.101328775,Intermediate,Grains
1154,2023-08-02,436.0,13.0,18.85590601,68.67547048,2,0,8.28516168,Intermediate,Meat
1155,2023-02-14,1380.0,5.0,13.7425992,47.55090546,1,0,6.107809273,Intermediate,Grains
1156,2022-03-13,153.0,12.0,28.11056682,65.92849778,6,0,39.67012495,Beginner,Grains
1157,2022-04-05,379.0,7.0,25.18266121,33.88121361,1,1,12.47236347,Intermediate,Grains
1158,2023-10-07,495.0,14.0,34.78971022,53.71235558,5,0,6.923282273,Intermediate,Grains
1159,2022-09-17,286.0,12.0,14.50026094,85.5382398,5,0,5.999831691,Intermediate,Vegetables
1160,2022-07-24,333.0,13.0,30.89995159,35.06354283,6,0,42.67567482,Intermediate,Dairy
1161,2024-03-09,104.0,18.0,25.93883161,50.67624507,5,1,26.61324165,Intermediate,Meat
1162,2023-09-13,183.0,8.0,33.25797212,83.86048036,2,0,29.19130816,Intermediate,Grains
1163,2023-01-01,257.0,10.0,25.43379394,50.00443933,6,0,41.3777697,Expert,Meat
1164,2022-03-26,314.0,12.0,23.25885984,77.3496508,5,0,18.82575328,Expert,Dairy
1165,2024-09-21,393.0,9.0,12.1794867,59.96590619,5,0,23.10678728,Beginner,Meat
1166,2022-03-24,306.0,5.0,13.84145095,55.7509556,3,0,46.87891144,Intermediate,Vegetables
1167,2023-06-10,388.0,16.0,21.983861,80.29592157,5,0,48.99154822,Intermediate,Meat
1168,2023-03-16,224.0,18.0,26.13224594,82.91953018,3,0,5.306661406,Beginner,Grains
1169,2023-07-22,143.0,17.0,25.82974065,72.60812591,5,0,28.08407074,Intermediate,Meat
1170,2023-07-15,200.0,10.0,14.26661896,62.81779508,5,0,5.07396907,Beginner,Dairy
1171,2023-06-27,356.0,14.0,24.85726876,81.42777359,1,0,25.30699763,Expert,Meat
1172,2022-11-28,491.0,5.0,23.64217221,61.34664872,0,1,19.8752451,Intermediate,Vegetables
1173,2022-01-06,288.0,5.0,10.02800279,80.62423958,3,0,49.49759891,Intermediate,Meat
1174,2022-04-15,444.0,5.0,13.73951607,40.23491469,4,0,32.62907553,Beginner,Meat
1175,2022-04-08,287.0,9.0,15.63850356,71.66702737,4,0,9.785178381,Intermediate,Meat
1176,2024-04-12,2440.0,13.0,15.63059256,72.86464582,4,0,18.92357577,Expert,Meat
1177,2024-02-27,181.0,14.0,19.3365649,72.50938185,1,0,20.26491343,Intermediate,Vegetables
1178,2023-03-01,499.0,17.0,13.54435984,57.23681089,2,0,11.81170271,Intermediate,Meat
1179,2024-07-23,191.0,12.0,12.35090261,67.03494125,1,0,37.35840292,Intermediate,Dairy
1180,2022-10-09,351.0,9.0,14.70872709,61.93545187,6,0,48.27271132,Intermediate,Vegetables
1181,2022-09-24,246.0,17.0,27.1491934,80.12881418,5,0,27.06838336,Beginner,Dairy
1182,2023-06-19,199.0,16.0,26.65767215,82.65882118,0,0,12.5356885,Intermediate,Dairy
1183,2023-03-30,159.0,18.0,15.77072973,86.42691034,3,0,17.03368753,Intermediate,Dairy
1184,2022-12-26,134.0,7.0,26.36732704,31.83296743,0,0,17.39914552,Beginner,Grains
1185,2023-05-06,100.0,15.0,11.57772583,36.65865148,5,1,18.82155416,Intermediate,Meat
1186,2024-09-18,462.0,10.0,23.13587281,82.42337521,2,0,43.02368841,Intermediate,Vegetables
1187,2024-03-27,197.0,11.0,11.40340259,76.93027579,2,0,35.00291884,Beginner,Vegetables
1188,2022-04-29,330.0,17.0,24.27261255,46.13753675,4,0,18.38126891,Intermediate,Meat
1189,2023-09-27,305.0,10.0,11.19577051,57.53780876,2,0,49.72027889,Intermediate,Meat
1190,2022-09-08,471.0,14.0,23.95350624,36.31555111,3,0,17.86552402,Intermediate,Grains
1191,2023-12-19,100.0,14.0,28.58559465,62.67034614,1,0,31.39303015,Beginner,Dairy
1192,2023-12-06,118.0,9.0,28.8296834,73.14959382,2,1,30.28387054,Intermediate,Dairy
1193,2022-01-10,314.0,18.0,14.82832161,36.38062358,0,0,11.21069692,Beginner,Meat
1194,2024-05-09,321.0,17.0,28.3112183,44.82789328,3,0,36.69508922,Intermediate,Vegetables
1195,2022-07-16,3580.0,7.0,24.94308913,74.45887502,5,0,23.68062228,Beginner,Meat
1196,2023-10-15,2080.0,5.0,11.71782081,57.49407902,6,0,26.72830735,Beginner,Grains
1197,2022-03-23,450.0,10.0,12.27911226,47.1174203,2,0,33.26537891,Intermediate,Dairy
1198,2023-03-24,425.0,11.0,26.7400654,72.90232313,4,1,11.4422611,Expert,Vegetables
1199,2023-06-18,424.0,9.0,30.63001919,73.49138996,6,0,12.72183652,Intermediate,Dairy
1200,2023-10-31,108.0,17.0,18.05538759,45.22926469,1,1,13.7423107,Expert,Vegetables
1201,2022-08-28,259.0,9.0,60.0,52.73461668,6,0,49.28141814,Beginner,Meat
1202,2023-02-16,346.0,5.0,13.82459502,45.97008075,3,0,23.73182513,Beginner,Grains
1203,2023-06-30,115.0,15.0,16.94381559,52.95481941,4,0,26.05912081,Expert,Meat
1204,2023-06-04,303.0,14.0,13.84477874,76.9209201,6,0,43.81234283,Beginner,Meat
1205,2022-08-16,229.0,17.0,24.9678495,52.20314008,1,0,10.1093289,Intermediate,Meat
1206,2024-07-11,380.0,7.0,12.35379775,30.40092775,3,0,25.55680121,Intermediate,Dairy
1207,2023-02-09,203.0,10.0,28.29895169,72.60660339,3,0,19.38844379,Intermediate,Grains
1208,2024-06-08,150.0,19.0,25.32250402,34.44253307,5,0,11.13666474,Beginner,Meat
1209,2022-06-27,233.0,9.0,20.08153403,69.75987078,0,0,13.51776407,Intermediate,Vegetables
1210,2022-01-07,120.0,11.0,23.89489382,45.23849247,4,0,15.15774757,Beginner,Meat
1211,2023-03-07,421.0,18.0,60.0,44.07920651,1,0,24.26827729,Intermediate,Meat
1212,2023-06-17,345.0,6.0,33.81993819,46.0005118,5,0,28.7403642,Intermediate,Dairy
1213,2023-04-24,157.0,7.0,10.5006589,37.77603907,0,1,15.6030283,Intermediate,Grains
1214,2023-11-20,441.0,15.0,22.40119597,53.17939038,0,1,27.66598742,Beginner,Meat
1215,2022-01-08,202.0,10.0,28.91589509,31.866936,5,0,22.54548858,Intermediate,Meat
1216,2022-06-05,340.0,18.0,22.02259579,57.03582114,6,0,19.65581609,Expert,Vegetables
1217,2022-12-24,246.0,14.0,11.78200675,75.75578368,5,0,16.41257469,Intermediate,Vegetables
1218,2023-08-08,204.0,10.0,16.21450644,83.76450671,1,0,9.861303087,Intermediate,Grains
1219,2022-11-26,403.0,15.0,23.71249304,48.1468487,5,0,6.949187296,Expert,Meat
1220,2023-09-26,383.0,7.0,21.08182719,43.14704877,1,0,36.90046007,Intermediate,Meat
1221,2024-04-02,296.0,7.0,20.87950998,63.53883805,1,0,20.01474008,Intermediate,Dairy
1222,2023-09-04,112.0,14.0,19.80984304,67.25451541,0,0,19.66466042,Intermediate,Meat
1223,2022-02-11,343.0,12.0,19.56984764,78.14125975,4,0,15.46435992,Intermediate,Meat
1224,2024-01-17,404.0,11.0,28.73863711,73.38769643,2,0,30.66842711,Intermediate,Dairy
1225,2022-01-06,288.0,5.0,9.865658956,80.62423958,3,0,49.49759891,Intermediate,Meat
1226,2024-03-20,381.0,16.0,14.13235277,62.95858629,2,0,32.591836,Intermediate,Meat
1227,2023-05-10,225.0,10.0,19.52273814,81.53740113,2,0,8.966847116,Intermediate,Grains
1228,2023-07-27,401.0,15.0,26.39309181,70.29853689,3,0,44.42866152,Beginner,Meat
1229,2024-02-02,1070.0,9.0,10.72678451,45.16881637,4,0,31.24075206,Beginner,Dairy
1230,2024-08-16,206.0,12.0,34.19389693,31.77024331,4,0,14.06587645,Intermediate,Meat
1231,2022-06-13,270.0,7.0,25.39355055,70.47647117,0,0,45.277938,Intermediate,Vegetables
1232,2022-08-17,3190.0,5.0,19.91649441,31.6452186,2,0,46.28943543,Expert,Meat
1233,2023-06-08,138.0,11.0,33.31826851,44.51333301,3,0,43.85680738,Intermediate,Meat
1234,2024-02-26,489.0,7.0,23.00741442,76.84391119,0,0,32.06228318,Intermediate,Meat
1235,2022-08-01,279.0,12.0,20.32577937,53.24355514,0,0,31.91041028,Beginner,Meat
1236,2024-04-05,457.0,12.0,25.77926615,62.05743311,4,0,38.21757217,Intermediate,Dairy
1237,2022-03-21,301.0,19.0,13.98114346,61.87899123,0,1,18.63578781,Expert,Vegetables
1238,2022-05-29,445.0,19.0,29.58556815,79.09240012,6,0,46.21047078,Intermediate,Grains
1239,2022-10-30,153.0,5.0,24.42963092,48.02936314,6,0,30.5848515,Expert,Meat
1240,2023-03-25,370.0,11.0,11.74829014,65.60914578,5,0,34.59722663,Intermediate,Meat
1241,2023-05-17,371.0,14.0,31.83341654,73.82978166,2,0,18.85433564,Intermediate,Meat
1242,2023-07-03,346.0,5.0,10.44219524,56.13045753,0,1,45.27754718,Intermediate,Vegetables
1243,2024-04-21,468.0,12.0,16.89299633,60.09092769,6,0,13.62812978,Expert,Meat
1244,2022-02-13,230.0,17.0,30.53782369,31.08000534,6,0,29.7972929,Intermediate,Vegetables
1245,2023-05-09,195.0,9.0,18.54186255,30.1728751,1,0,14.79706308,Intermediate,Meat
1246,2022-05-14,313.0,6.0,15.02147725,65.45204648,5,0,31.67469234,Expert,Dairy
1247,2023-08-18,263.0,19.0,25.73247015,86.84371498,4,0,44.4853457,Beginner,Meat
1248,2023-05-23,346.0,17.0,22.52882498,85.84843784,1,1,23.10006807,Intermediate,Meat
1249,2023-10-18,285.0,17.0,22.86643966,75.81474413,2,0,42.63894153,Beginner,Meat
1250,2023-06-01,146.0,9.0,30.4683751,32.58041711,3,1,19.67485336,Expert,Vegetables
1251,2024-04-29,349.0,15.0,13.90954511,39.76890298,0,0,17.33541637,Intermediate,Vegetables
1252,2022-01-01,202.0,9.0,31.97678701,66.82664513,5,0,45.44545504,Intermediate,Meat
1253,2024-02-22,496.0,16.0,28.64813022,86.95251761,3,0,40.83352985,Expert,Dairy
1254,2023-01-18,352.0,8.0,29.83518145,83.06545653,2,0,37.17047903,Intermediate,Meat
1255,2022-11-13,483.0,14.0,20.95430866,32.2788938,6,0,36.53264846,Beginner,Vegetables
1256,2024-02-01,472.0,7.0,-10.0,79.08160495,3,0,27.5903689,Expert,Vegetables
1257,2022-01-05,171.0,13.0,32.4402815,78.37175286,2,0,34.98205377,Intermediate,Dairy
1258,2022-05-06,132.0,14.0,11.8104068,44.33139962,4,0,6.888383305,Expert,Dairy
1259,2023-11-28,351.0,5.0,25.90176909,80.38896973,1,0,33.49684407,Intermediate,Vegetables
1260,2023-05-15,472.0,6.0,16.99258846,52.26969689,0,0,23.08069108,Expert,Meat
1261,2023-08-20,456.0,15.0,11.615417,73.4988702,6,0,35.22144843,Intermediate,Grains
1262,2024-08-29,306.0,17.0,13.24566122,52.99705438,3,0,9.606518806,Intermediate,Dairy
1263,2022-04-01,336.0,19.0,14.63647187,74.25394495,4,0,20.55312471,Expert,Grains
1264,2022-01-11,430.0,16.0,11.72529559,48.89517532,1,0,8.646737471,Beginner,Meat
1265,2022-07-01,143.0,15.0,31.01131016,84.01927608,4,0,42.59176386,Intermediate,Grains
1266,2022-12-30,271.0,14.0,14.86395808,68.66821663,4,1,19.22349577,Expert,Meat
1267,2024-01-23,473.0,5.0,22.55125534,33.11405662,1,0,8.642918125,Intermediate,Vegetables
1268,2024-08-20,436.0,7.0,17.99167081,84.67009711,1,0,23.86112785,Expert,Grains
1269,2022-10-19,239.0,19.0,16.10368226,44.10223289,2,0,37.92029538,Beginner,Meat
1270,2022-05-12,271.0,17.0,18.05236756,56.84808848,3,0,28.84866535,Expert,Meat
1271,2022-10-28,230.0,6.0,30.67097209,76.94329977,4,0,35.40925818,Expert,Meat
1272,2023-12-14,157.0,6.0,22.20985325,80.75097303,3,0,24.16988838,Intermediate,Grains
1273,2022-11-23,388.0,12.0,25.24579514,35.62034524,2,0,42.23744337,Beginner,Meat
1274,2022-05-25,382.0,10.0,17.47089716,32.66326633,2,0,27.61208946,Intermediate,Vegetables
1275,2022-01-01,202.0,9.0,32.31875912,66.82664513,5,0,45.44545504,Intermediate,Meat
1276,2024-08-21,125.0,14.0,34.71039974,51.29164984,2,1,10.0984822,Intermediate,Dairy
1277,2024-06-05,129.0,9.0,23.56364508,64.93099381,2,0,16.19685622,Expert,Vegetables
1278,2022-05-16,326.0,5.0,30.5360182,81.24815986,0,0,12.74387146,Intermediate,Vegetables
1279,2023-12-24,306.0,14.0,24.42931958,31.96857745,6,0,26.20887236,Intermediate,Meat
1280,2022-06-14,128.0,5.0,18.22543595,47.80365847,1,0,11.71133717,Expert,Grains
1281,2022-01-29,352.0,12.0,33.68244721,78.44376182,5,0,10.3802899,Intermediate,Grains
1282,2023-11-11,221.0,16.0,24.96328939,58.89296042,5,0,47.7868397,Intermediate,Meat
1283,2022-07-13,220.0,11.0,10.73486114,39.25929392,2,0,16.13298862,Intermediate,Dairy
1284,2024-06-21,152.0,6.0,12.79839818,71.74784866,4,0,22.45254213,Intermediate,Vegetables
1285,2024-03-24,414.0,18.0,27.44176569,53.23423627,6,0,29.10355253,Intermediate,Meat
1286,2023-03-10,441.0,6.0,30.46767643,63.79733586,4,0,21.51326332,Intermediate,Dairy
1287,2024-09-14,106.0,14.0,17.85151987,81.58943012,5,0,13.63799475,Intermediate,Meat
1288,2022-06-19,286.0,12.0,11.09154144,30.12623059,6,0,5.580825259,Intermediate,Meat
1289,2022-05-21,317.0,13.0,32.40553257,57.7711173,5,1,32.64800033,Intermediate,Vegetables
1290,2022-01-07,120.0,11.0,23.90454338,45.23849247,4,0,15.15774757,Beginner,Meat
1291,2024-03-31,4100.0,18.0,21.54332034,80.59668546,6,0,5.993863039,Intermediate,Dairy
1292,2023-06-20,389.0,7.0,13.04404778,32.4994091,1,0,25.81670962,Intermediate,Meat
1293,2024-08-19,160.0,17.0,28.4932583,34.62871011,0,0,9.303831321,Intermediate,Dairy
1294,2024-05-05,367.0,18.0,17.87973803,86.09966591,6,1,17.8913182,Intermediate,Dairy
1295,2022-03-15,359.0,10.0,-10.0,82.63436743,1,0,47.37095837,Intermediate,Meat
1296,2024-01-08,302.0,12.0,25.37445601,32.72419689,0,0,14.31756875,Intermediate,Meat
1297,2023-06-12,321.0,9.0,25.15927361,86.93075735,0,1,49.79633686,Intermediate,Meat
1298,2022-08-27,317.0,17.0,24.69710928,61.0343629,5,0,47.16175387,Intermediate,Vegetables
1299,2022-05-26,492.0,11.0,33.38004538,46.66932437,3,0,14.03469386,Beginner,Vegetables
1300,2024-05-02,358.0,11.0,25.492486,53.44092666,3,0,40.506028,Beginner,Vegetables
1301,2022-08-23,225.0,17.0,21.21943935,32.68670703,1,0,19.86761631,Beginner,Meat
1302,2022-08-03,417.0,7.0,20.92913472,54.23387185,2,0,43.46626005,Beginner,Vegetables
1303,2023-12-13,225.0,13.0,34.12824355,84.22545431,2,0,15.88271879,Intermediate,Meat
1304,2022-02-17,428.0,5.0,9.783393173,37.64723757,3,0,17.50303234,Intermediate,Dairy
1305,2024-06-25,306.0,7.0,22.43139826,68.49791453,1,0,43.81203299,Intermediate,Meat
1306,2023-12-09,272.0,9.0,28.19867942,49.58030586,5,0,32.86256199,Beginner,Meat
1307,2023-02-27,420.0,5.0,60.0,73.1874872,0,0,21.82762105,Beginner,Meat
1308,2022-07-05,227.0,8.0,31.1561323,54.76051957,1,0,16.90123175,Intermediate,Meat
1309,2022-02-11,343.0,12.0,19.59030651,78.14125975,4,0,15.46435992,Intermediate,Meat
1310,2024-02-07,235.0,11.0,31.85656177,54.34507012,2,0,14.74606335,Intermediate,Dairy
1311,2022-02-26,445.0,15.0,30.99867912,67.69428663,5,0,46.96450652,Expert,Meat
1312,2023-04-28,417.0,19.0,26.78896109,58.52439647,4,0,40.24469546,Intermediate,Meat
1313,2024-01-24,358.0,18.0,13.11785142,41.46712257,2,0,44.44762222,Expert,Dairy
1314,2024-03-04,411.0,17.0,30.0341729,35.89409953,0,0,7.812812368,Expert,Grains
1315,2023-04-14,469.0,12.0,60.0,32.53750495,4,0,35.12106429,Intermediate,Meat
1316,2024-07-15,254.0,13.0,29.95860471,33.02933666,0,0,42.25894086,Beginner,Meat
1317,2023-03-12,252.0,10.0,18.43067832,85.00750144,6,0,14.29614573,Expert,Meat
1318,2022-01-25,376.0,19.0,-10.0,54.49838057,1,0,36.25941978,Expert,Meat
1319,2022-02-19,373.0,10.0,21.34273311,88.36657937,5,0,34.33553895,Intermediate,Meat
1320,2023-10-30,1750.0,13.0,32.39536493,61.63493525,0,0,36.54209143,Intermediate,Meat
1321,2022-01-22,393.0,6.0,30.86936609,51.6226692,5,0,27.00660989,Intermediate,Vegetables
1322,2024-09-24,114.0,14.0,32.63399686,77.03924152,1,0,11.96859083,Beginner,Vegetables
1323,2022-12-05,474.0,10.0,22.51113273,83.66715341,0,0,19.27874648,Beginner,Meat
1324,2022-02-21,188.0,10.0,12.55484049,71.95892251,0,0,48.89628627,Intermediate,Meat
1325,2024-05-11,412.0,13.0,13.19970521,35.03517215,5,0,38.24345793,Intermediate,Vegetables
1326,2024-09-16,210.0,19.0,30.48137762,77.2424007,0,0,17.21977048,Expert,Meat
1327,2023-11-14,128.0,10.0,23.75229851,31.9570769,1,1,48.63271725,Expert,Vegetables
1328,2024-09-22,326.0,15.0,27.97693618,62.10153028,6,0,18.41030857,Intermediate,Meat
1329,2022-09-22,351.0,12.0,19.93447471,59.27107183,3,0,48.34215622,Intermediate,Dairy
1330,2023-12-10,240.0,10.0,12.69859287,80.37957934,6,0,42.11631266,Expert,Grains
1331,2024-02-05,263.0,14.0,19.69183987,50.21788354,0,0,19.13197131,Beginner,Grains
1332,2024-01-07,312.0,7.0,30.37795961,57.7976192,6,0,29.54706532,Beginner,Grains
1333,2023-01-31,379.0,9.0,29.84359626,30.36532489,1,0,34.8155563,Intermediate,Meat
1334,2023-07-13,132.0,11.0,17.43387621,82.75530689,3,0,43.0544085,Intermediate,Vegetables
1335,2022-06-26,161.0,7.0,12.03816224,78.02129274,6,0,10.71933081,Intermediate,Vegetables
1336,2022-01-19,4080.0,7.0,17.08357371,50.42280556,2,0,19.40122925,Intermediate,Vegetables
1337,2024-09-06,315.0,15.0,18.42101255,47.48974446,4,0,22.73405687,Intermediate,Meat
1338,2023-06-23,493.0,10.0,15.81378396,57.29513337,4,0,23.71376027,Beginner,Vegetables
1339,2023-09-06,316.0,6.0,13.3286251,75.65126067,2,0,10.48457758,Intermediate,Meat
1340,2023-08-14,475.0,10.0,14.7423712,84.38525783,0,0,25.34911156,Beginner,Grains
1341,2023-01-03,472.0,11.0,26.75240087,61.71468658,1,1,18.30864032,Expert,Meat
1342,2022-03-25,370.0,18.0,21.34234087,46.06660053,4,0,35.42472616,Intermediate,Meat
1343,2022-03-03,466.0,12.0,34.08091634,37.21483359,3,0,34.38273462,Beginner,Vegetables
1344,2022-09-30,138.0,15.0,23.04325117,62.72286727,4,0,10.05640169,Intermediate,Meat
1345,2022-10-13,159.0,14.0,34.08367082,51.37113883,3,0,38.2857304,Intermediate,Meat
1346,2022-12-27,291.0,19.0,19.50186272,61.63493525,1,0,27.25345063,Beginner,Meat
1347,2022-12-21,466.0,8.0,30.55983547,88.29198254,2,0,37.14863457,Beginner,Vegetables
1348,2024-08-09,348.0,16.0,24.95281573,70.24053152,4,0,30.40879361,Intermediate,Grains
1349,2022-10-06,397.0,14.0,33.4954948,76.41233349,3,0,42.96897698,Expert,Dairy
1350,2023-01-04,105.0,6.0,33.24014694,77.60364086,2,0,16.50846657,Intermediate,Dairy
1351,2023-09-11,468.0,7.0,11.91042149,81.83769484,0,0,47.81285879,Beginner,Meat
1352,2023-08-13,174.0,14.0,27.02437068,61.63591085,6,0,8.652390101,Intermediate,Dairy
1353,2023-10-20,322.0,6.0,29.56212311,66.18385837,4,0,5.647155619,Intermediate,Meat
1354,2022-01-19,4080.0,7.0,17.39195614,50.42280556,2,0,19.40122925,Intermediate,Vegetables
1355,2023-04-02,202.0,5.0,11.30847189,79.6028796,6,0,31.99855362,Intermediate,Dairy
1356,2023-01-29,459.0,16.0,-10.0,64.62243987,6,0,30.08322339,Beginner,Meat
1357,2023-11-16,438.0,16.0,14.09209504,56.66192095,3,0,36.48184399,Intermediate,Meat
1358,2023-12-25,411.0,11.0,31.92846104,68.16254813,0,0,26.26319493,Beginner,Meat
1359,2023-01-11,4010.0,16.0,30.57935039,50.50694428,2,0,31.73222595,Expert,Meat
1360,2023-02-17,125.0,17.0,15.88088962,31.32161527,4,0,21.04570967,Expert,Grains
1361,2022-03-16,409.0,6.0,31.70307034,82.63570577,2,0,28.83712847,Intermediate,Vegetables
1362,2024-08-05,3170.0,14.0,19.07751842,56.3030988,0,0,15.4110939,Intermediate,Vegetables
1363,2023-05-16,484.0,11.0,33.55967548,82.1857906,1,0,31.00225872,Intermediate,Vegetables
1364,2023-08-28,250.0,14.0,13.17999407,32.67382941,0,0,40.2125065,Beginner,Dairy
1365,2022-04-25,262.0,18.0,28.1071327,45.76053856,0,0,16.81117633,Intermediate,Grains
1366,2023-02-22,490.0,12.0,17.80679465,32.02015069,2,0,46.92640882,Intermediate,Dairy
1367,2022-03-31,307.0,6.0,34.18778159,59.30247774,3,0,31.08790248,Beginner,Meat
1368,2024-09-17,337.0,15.0,31.99554785,54.68036799,1,0,19.22968052,Intermediate,Dairy
1369,2024-07-21,376.0,13.0,14.89023183,43.22902161,6,0,24.12290836,Intermediate,Meat
1370,2024-05-24,325.0,18.0,33.67589969,89.42170692,4,0,12.85654331,Intermediate,Grains
1371,2023-10-23,262.0,6.0,26.68375995,52.61913252,0,0,32.26667879,Intermediate,Vegetables
1372,2022-01-12,187.0,13.0,18.16083941,30.22902805,2,0,42.33752898,Expert,Meat
1373,2023-02-01,213.0,5.0,26.16514784,36.056472,2,0,41.3473019,Beginner,Vegetables
1374,2023-07-30,341.0,9.0,-10.0,44.34952667,6,0,36.75032202,Expert,Meat
1375,2022-02-12,419.0,15.0,11.64065361,58.74420379,5,0,15.17149386,Intermediate,Dairy
1376,2022-06-17,259.0,16.0,31.79581947,73.28360707,4,0,20.38312785,Intermediate,Dairy
1377,2023-02-21,415.0,15.0,14.46114913,61.63493525,1,0,35.62157581,Intermediate,Meat
1378,2024-08-25,212.0,6.0,18.07527996,65.68819288,6,0,7.874589534,Beginner,Meat
1379,2023-03-03,470.0,12.0,24.92617292,63.27944088,4,0,19.78511674,Beginner,Grains
1380,2023-06-29,103.0,12.0,31.90262981,34.5830967,3,0,28.85281048,Intermediate,Dairy
1381,2024-08-06,400.0,6.0,32.42965852,89.77573719,1,0,23.19087389,Beginner,Grains
1382,2022-01-31,444.0,5.0,28.79789439,83.93084329,0,0,16.55345733,Intermediate,Meat
1383,2024-06-23,225.0,5.0,34.45154545,35.52571519,6,0,37.61133144,Expert,Meat
1384,2023-10-24,314.0,9.0,10.26069248,63.11941813,1,0,27.66687742,Beginner,Vegetables
1385,2022-09-15,300.0,8.0,26.00007417,35.95813217,3,0,34.38378149,Intermediate,Grains
1386,2022-12-02,132.0,14.0,14.21110963,85.12408264,4,0,28.0928787,Expert,Meat
1387,2022-01-16,251.0,13.0,10.22681012,89.50455703,6,0,7.961529231,Intermediate,Grains
1388,2023-11-10,382.0,16.0,12.77019905,60.76321487,4,0,13.36826784,Intermediate,Meat
1389,2022-11-21,260.0,17.0,18.2095307,86.94672859,0,0,15.1071098,Expert,Vegetables
1390,2024-03-28,204.0,8.0,31.3182005,37.46296987,3,0,27.99368344,Intermediate,Dairy
1391,2022-08-11,212.0,12.0,17.80370142,64.75598123,3,0,29.89807878,Intermediate,Meat
1392,2022-06-29,127.0,9.0,20.45999472,65.77929113,2,0,38.84579148,Intermediate,Grains
1393,2022-04-10,140.0,14.0,26.28798667,61.63493525,6,0,47.3471717,Intermediate,Meat
1394,2023-06-06,317.0,6.0,33.9330722,35.99200927,1,0,36.28343598,Intermediate,Grains
1395,2022-01-23,485.0,19.0,19.80378029,34.1103244,6,0,43.68003786,Intermediate,Meat
1396,2024-07-16,192.0,7.0,19.2983167,67.64919431,1,0,22.00973174,Intermediate,Vegetables
1397,2024-01-28,323.0,16.0,15.43022744,54.95663427,6,0,14.05687047,Intermediate,Meat
1398,2023-03-08,387.0,7.0,10.39552729,48.19164357,2,0,33.44086438,Intermediate,Vegetables
1399,2023-08-19,493.0,10.0,14.97140694,50.24040846,5,0,39.79325756,Intermediate,Vegetables
1400,2024-06-17,439.0,15.0,21.50405661,40.32663617,0,0,41.23025831,Intermediate,Meat
1401,2022-07-23,406.0,5.0,21.64532018,56.9311843,5,0,17.7513831,Expert,Meat
1402,2024-01-31,255.0,6.0,10.04699709,83.76244798,2,0,5.172671548,Intermediate,Grains
1403,2022-04-04,152.0,14.0,-10.0,82.11309038,0,0,8.452527208,Intermediate,Grains
1404,2023-08-26,195.0,9.0,16.65048195,59.83874677,5,0,30.30932184,Intermediate,Grains
1405,2022-03-10,487.0,12.0,21.05746906,34.45445238,3,0,45.84809449,Expert,Grains
1406,2024-08-11,220.0,16.0,19.09232812,42.24147994,6,0,17.8070172,Expert,Vegetables
1407,2022-10-12,211.0,18.0,15.86403233,80.31295289,2,0,33.382285,Beginner,Meat
1408,2024-05-15,306.0,15.0,29.69282539,42.32408451,2,0,13.67917559,Beginner,Meat
1409,2023-03-11,150.0,6.0,25.08048526,37.19722158,5,0,11.62521835,Expert,Meat
1410,2022-06-03,451.0,16.0,24.93689657,70.52521245,4,1,19.53948657,Intermediate,Meat
